counter,ax,ay,az,gx,gy,gz
232152,-0.788923834375,-0.145008818125,0.39871629875,109.62677001875,-89.84374999625,40.809631346875
232155,-0.797224615625,-0.14232327125,0.4275248925,122.169494628125,-48.95019530875,87.04376220625
232158,-1.03965625625,-0.2033584275,0.502476064375,150.367736815625,-26.30615234,72.853088378125
232160,-1.05430469375,-0.112782255625,0.50711473625,161.8118286125,-26.824951168125,67.054748534375
232163,-0.816511725,0.008555634999999999,0.42654833,142.311096190625,1.190185550625,29.9758911125
232166,-0.70762500625,0.061534150625,0.436069814375,118.202209471875,22.369384769375,22.254943846875
232169,-0.75742969375,0.15113376,0.445347158125,92.445373534375,42.083740238125,27.320861815625
232172,-0.788435553125,0.188975556875,0.448765126875,55.73272705,33.8745117225,23.414611815625
232175,-0.901228521875,0.16627047875,0.4978373925,17.21954345625,27.40478516,23.963928221875
232178,-0.91953906875,0.11451266625,0.53982958,-6.797790528125,20.812988285,44.471740721875
232181,-0.96543750625,0.00318454125,0.482456533125,-8.628845215625,18.585205081875,71.54083251875
232184,-0.837263678125,-0.20482327125,0.398960439375,18.5012817375,17.913818363125,80.81817626875
232187,-0.667830084375,-0.1428115525,0.394077626875,74.531555175,25.604248050625,90.858459471875
232190,-0.5889726625,-0.017079130625,0.30350145500000003,105.35430908125,69.0307617225,97.17559814375
232193,-0.572126959375,0.024424775625,0.26981004875000003,119.544982909375,124.420166019375,93.360900878125
232196,-0.529158209375,0.048838838125,0.35013231437500003,134.77325439375,168.09082031625,73.707580565625
232199,-0.56211719375,0.115245088125,0.20047411125,129.249572753125,210.845947269375,35.7131958
232202,-0.957869146875,0.11597751,0.29495653312500003,114.784240721875,201.477050785,-36.9186401375
232205,-1.1788164125,0.18189547875,0.30618700187500003,94.24591064375,143.585205081875,-98.472595215625
232208,-1.509626959375,0.4040634475,0.28787645500000003,92.2317504875,63.23242187875,-132.2555542
232211,-1.43711719375,0.6091415725,0.418491689375,-30.5709838875,-4.5471191368750015,-118.03436279375
232214,-1.533064459375,0.368174775625,0.45633348625,-95.5123901375,-82.214355465,-135.765075684375
232217,-1.42344531875,0.275401338125,0.511753408125,-134.117126465625,-135.86425780875,-151.60369873125
232220,-1.062849615625,0.0153915725,0.31668504875000003,-109.153747559375,-123.47412109,-136.16180419999998
232223,-1.056013678125,0.08716891625,0.3767436425,-83.7936401375,-95.82519530875,-8.29315185625
232226,-1.119001959375,0.03834079125,0.44949754875,-66.734313965625,-118.621826168125,72.242736815625
232229,-0.926130865625,-0.066883818125,0.373813955,-68.077087403125,-122.3754882775,11.72637939375
232232,-0.699568365625,-0.00951077125,0.26492723625000003,-77.781677246875,-83.404541011875,-61.546325684375
232235,-0.494001959375,-0.07494045875,0.1618998925,-68.077087403125,-1.89208984,-74.974060059375
232238,-0.64903125625,-0.037586943125,0.41043504875,-64.964294434375,48.797607425625,-42.22869873125
232241,-0.77696094375,-0.128407255625,0.29837450187500003,-37.773132325,49.86572266,-13.60321045
232244,-0.855818365625,-0.16136624,0.32449754875000003,-7.19451904375,41.87011719125,19.4778442375
232247,-0.904646490625,-0.120594755625,0.34134325187500003,22.285461425,41.1987304725,17.95196533125
232250,-0.976912115625,0.00416110375,0.34378465812500003,34.400939940625,44.8608398475,7.667541503125
232253,-0.937361334375,0.08619235375,0.35672411125000003,18.68438720625,43.82324219125,-5.882263184375
232256,-0.919783209375,0.140147431875,0.4158061425,-6.187438965625,24.139404300625,-7.19451904375
232259,-0.879744146875,0.140147431875,0.369907705,-36.338806153125,13.763427738125,-13.145446778125
232262,-0.79453906875,0.159678681875,0.31546434562500003,-68.59588623125,22.247314456875,-16.746520996875
232265,-0.844099615625,0.08472751,0.375522939375,-96.4889526375,38.665771488125,-28.1295776375
232268,-0.800642584375,0.025401338125,0.28470262687500003,-120.10955810625,57.73925781625,-39.451599121875
232271,-0.983259771875,-0.082997099375,0.35916551750000003,-131.980895996875,38.08593750375,-51.353454590625
232274,-0.862654303125,-0.14915920875,0.29007372062500003,-117.2409057625,44.3725585975,-44.822692871875
232277,-0.89219531875,-0.2756240525,0.26272997062500003,-79.5211792,46.93603516,-18.516540528125
232280,-1.16221485,-0.3420303025,0.29056200187500003,-31.578063965625,36.163330081875,8.033752440625
232283,-1.2676836,-0.24388577125,0.37723192375,-0.450134278125,-16.54052734,-39.756774903125
232286,-1.15000781875,-0.1799209275,0.30032762687500003,8.125305175,-26.97753905875,-77.110290528125
232289,-1.2120195375,-0.257069365,0.400913564375,28.0227661125,-70.983886715,-66.03240966875
232292,-1.118025396875,-0.18724514625,0.34061083000000003,52.1926879875,-95.82519530875,-12.107849121875
232295,-0.8926835999999999,-0.0998428025,0.34793504875000003,80.909729003125,-100.70800780875,45.265197753125
232298,-0.992048834375,-0.164540068125,0.31106981437500003,90.492248534375,-69.427490230625,89.24102783125
232301,-1.066267584375,-0.144520536875,0.372593251875,101.539611815625,-73.3032226525,81.9778442375
232304,-0.945417975,-0.061512724375,0.32718309562500003,88.600158690625,-72.69287109,8.705139159375
232307,-0.779158209375,0.05738376,0.30984911125000003,51.063537596875,-51.3305664025,-35.39276123125
232310,-0.686384771875,-0.041004911875,0.31717333000000003,34.767150878125,-13.54980468375,-23.9791870125
232313,-0.73106250625,-0.079090849375,0.30106004875000003,40.565490721875,16.815185550625,3.2119750968750003
232316,-0.74961719375,-0.015614286875,0.377720205,41.786193846875,40.28320312875,1.96075439375
232319,-0.912947271875,-0.0060928025,0.42703661125,32.447814940625,42.9077148475,-11.58905029375
232322,-0.962263678125,0.0095321975,0.44461473625,18.165588378125,26.458740238125,-25.169372559375
232325,-0.93125781875,0.007334931875,0.37820848625,2.8152465812500003,26.42822266,-21.385192871875
232328,-0.921736334375,-0.017567411875,0.34354051750000003,4.5852661125,49.163818363125,-11.58905029375
232331,-0.90782031875,0.061045869375,0.33133348625000003,-6.76727295,57.525634769375,-13.572692871875
232334,-0.773542975,0.167491181875,0.29202684562500003,-47.630310059375,70.43457031625,-26.6647338875
232337,-0.78770313125,0.17408297875,0.31692918937500003,-91.575622559375,85.418701175625,-53.611755371875
232340,-0.8067460999999999,0.1325790725,0.32132372062500003,-141.990661621875,88.592529300625,-69.45037841875
232343,-0.87559375625,-0.042958036875,0.26150926750000003,-168.0221557625,116.33300781625,-75.9811401375
232346,-0.808699225,-0.18822170875,0.29251512687500003,-142.265319825,107.879638675625,-56.327819825
232349,-0.85899219375,-0.217762724375,0.27493700187500003,-121.51336670000002,97.930908206875,2.7542114250000003
232352,-1.044783209375,-0.408192411875,0.22342333,-68.10760498125,81.60400391,18.287658690625
232355,-1.05918750625,-0.4025771775,0.24832567375,-16.6549682625,47.271728519375,27.168273925
232358,-1.196638678125,-0.35033108375,0.221470205,22.254943846875,13.885498050625,32.96661376875
232361,-1.42051563125,-0.40111233375,0.34207567375000003,68.61114501875,-69.427490230625,32.081604003125
232364,-1.344587896875,-0.2892959275,0.36844286125,123.11553955,-135.833740230625,39.7415161125
232367,-0.8223710999999999,0.049815400625,0.19168504875,104.713439940625,-115.5395507775,36.38458251875
232370,-0.91270313125,-0.048329130625,0.2243998925,82.435607909375,-73.48632812125,58.7844848625
232373,-1.13731250625,-0.139149443125,0.436558095625,73.49395751875,-141.510009761875,41.175842284375
232376,-0.941755865625,-0.030751005625,0.28689989250000003,69.129943846875,-154.937744136875,10.780334471875
232379,-0.941755865625,0.0525009475,0.237095205,49.3850708,-71.472167965,29.579162596875
232382,-1.261580084375,-0.0783584275,0.3865092675,45.17364501875,-48.95019530875,27.22930908125
232385,-1.179060553125,-0.085926786875,0.37576708,38.917541503125,-78.4301757775,30.250549315625
232388,-0.827009771875,-0.030751005625,0.40262254875,29.212951659375,-83.038330074375,7.850646971875
232391,-0.66953906875,0.0212509475,0.26541551750000003,15.907287596875,-60.028076168125,-11.22283935625
232394,-0.668806646875,0.0368759475,0.34085497062500003,-3.2272338875,-21.697998043125,-30.14373779375
232397,-0.666853521875,0.02613376,0.35770067375000003,-18.8522338875,-1.647949215,-30.0827026375
232400,-0.632917975,0.051768525625,0.34402879875000003,-30.906677246875,30.578613285,-0.694274903125
232403,-0.7569414125,-0.02513577125,0.3630717675,-35.606384278125,64.51416016,29.121398925
232406,-0.8379960999999999,-0.143543974375,0.4099467675,-17.265319825,85.845947269375,43.22052001875
232409,-0.93614063125,-0.20433499,0.32498583000000003,8.888244628125,83.74023437875,55.976867675
232412,-0.89219531875,-0.187489286875,0.31766161125000003,52.040100096875,70.709228519375,75.08087158125
232415,-0.806013678125,-0.15697170875,0.33157762687500003,91.224670409375,60.821533206875,103.88946533125
232418,-0.740583990625,-0.11595608375,0.27127489250000003,129.432678221875,83.37402344125,140.785217284375
232421,-0.7725664125,-0.133290068125,0.25955614250000003,164.863586425,97.259521488125,142.616271971875
232424,-0.738142584375,-0.032215849375,0.22098192375,188.209533690625,120.0561523475,111.0305786125
232427,-0.729353521875,0.0935165725,0.24930223625,169.410705565625,131.927490238125,39.4973754875
232430,-0.884626959375,0.20826266625,0.27078661125000003,121.894836425,123.53515625375,-46.165466309375
232433,-1.248884771875,0.30591891625,0.33694872062500003,86.647033690625,84.6557617225,-78.84979248125
232436,-1.4639726625,0.37037204125,0.26614793937500003,42.48809814375,27.89306641,-94.993591309375
232439,-1.447615240625,0.481211885,0.420688955,-48.1491088875,-58.685302730625,-111.167907715625
232442,-1.42442188125,0.354991181875,0.38748583,-121.177673340625,-131.71386718375,-144.126892090625
232445,-0.99278125625,0.015147431875,0.13504442375,-113.51776123125,-87.554931636875,-166.587829590625
232448,-1.03379688125,0.110118135,0.30252489250000003,-92.88787841875,-45.2270507775,-76.927185059375
232451,-1.359724615625,0.075694306875,0.395054189375,-73.204040528125,-75.592041011875,16.090393065625
232454,-1.037947271875,-0.03392483375,0.29397997062500003,-64.32342529375,-138.61083984,8.85772705
232457,-0.855574225,-0.026844755625,0.26956590812500003,-72.776794434375,-115.264892574375,-39.42108154375
232460,-0.8506914125,-0.112782255625,0.29617723625000003,-69.541931153125,-79.83398437125,-52.513122559375
232463,-0.765486334375,-0.137684599375,0.2243998925,-44.456481934375,-49.56054687125,-31.5475463875
232466,-0.783552740625,-0.1310928025,0.27713426750000003,-24.436950684375,-23.2543945275,-12.535095215625
232469,-0.810896490625,-0.07591702125,0.31937059562500003,-18.882751465625,-3.7231445275,-6.1569213875
232472,-0.80821094375,-0.15599514625,0.30960497062500003,-4.173278809375,-4.1198730431250015,7.88116455
232475,-0.799666021875,-0.175282255625,0.28274950187500003,16.761779784375,11.505126956875,-4.783630371875
232478,-0.871199225,-0.1135146775,0.30911668937500003,34.67559814375,26.458740238125,-13.877868653125
232481,-0.899275396875,-0.051258818125,0.34720262687500003,41.2063598625,34.79003906625,-13.206481934375
232484,-0.873396490625,0.00220797875,0.34500536125000003,38.82598876875,37.7807617225,-12.840270996875
232487,-0.91660938125,-0.02415920875,0.33963426750000003,31.349182128125,42.6635742225,-11.070251465625
232490,-0.93711719375,-0.013172880625,0.31106981437500003,27.22930908125,33.1420898475,-13.755798340625
232493,-0.992048834375,-0.041981474375,0.424351064375,20.6985473625,22.003173831875,-18.54705810625
232496,-0.995466803125,-0.044422880625,0.34354051750000003,16.0598754875,11.993408206875,-19.065856934375
232499,-0.9835039125,-0.0451553025,0.35062059562500003,14.53399658125,1.1596679725,-17.784118653125
232502,-0.95664844375,-0.01292874,0.37625536125,9.620666503125,-1.34277343375,-25.230407715625
232505,-0.9395585999999999,0.0349228225,0.34793504875000003,-0.11444091874999995,-3.204345699375,-23.033142090625
232508,-0.8770585999999999,0.033213838125,0.31790575187500003,-12.413024903125,1.007080081875,-10.032653809375
232511,-0.82188281875,0.032725556875,0.29471239250000003,-22.972106934375,7.5378418006249985,-9.75799560625
232514,-0.81407031875,-0.0041396775,0.32352098625000003,-41.25213623125,29.632568363125,-18.455505371875
232517,-0.91367969375,-0.08372952125,0.27762254875000003,-41.770935059375,42.11425781625,-11.58905029375
232520,-1.0596757875,-0.104969755625,0.28958543937500003,-39.90936279375,27.34375000375,4.15802001875
232523,-1.176619146875,-0.093739286875,0.32425340812500003,-34.141540528125,-4.6386718712500015,30.34210205
232526,-1.136824225,-0.114735380625,0.33694872062500003,-28.55682373125,-34.210205074375,40.382385253125
232529,-1.066267584375,-0.178211943125,0.30814012687500003,-19.5846557625,-34.027099605625,-1.365661621875
232532,-1.05430469375,-0.18236233375,0.399937001875,0.526428221875,-42.144775386875,-10.7955932625
232535,-0.98496875625,-0.140126005625,0.377720205,15.480041503125,-53.009033199375,-3.684997559375
232538,-0.88047656875,-0.08324124,0.31277879875000003,22.285461425,-49.92675780875,5.836486815625
232541,-0.876814459375,-0.06322170875,0.33743700187500003,30.64727783125,-37.445068355625,8.522033690625
232544,-0.8213945375,-0.065418974375,0.32083543937500003,23.68927001875,-20.62988280875,5.62286376875
232547,-0.82188281875,-0.058094755625,0.33646043937500003,19.447326659375,3.814697269375,1.808166503125
232550,-0.91270313125,-0.1115615525,0.34134325187500003,18.68438720625,13.30566406625,-1.70135498125
232553,-0.884626959375,-0.08568264625,0.370640126875,25.550842284375,26.702880863125,-13.999938965625
232556,-1.00742969375,-0.041493193125,0.29520067375000003,24.9710083,36.651611331875,-12.351989746875
232559,-0.962751959375,-0.04466702125,0.25125536125000003,21.49200439375,53.863525394375,-6.004333496875
232562,-0.946638678125,0.016368135,0.217563955,12.58087158125,82.672119144375,-2.891540528125
232565,-0.914412115625,0.018077119375,0.202671376875,-1.640319825,95.916748050625,-9.361267090625
232568,-0.958845709375,-0.127430693125,0.0012553612500000033,0.9231567375,92.590332035,-34.9655151375
232571,-1.061873053125,-0.1369521775,0.25125536125000003,22.22442626875,37.994384769375,-39.29901123125
232574,-0.5147539125,0.09009860375,0.27542528312500003,17.494201659375,44.952392581875,-23.033142090625
232577,-1.0909257875,0.0017196974999999998,0.40359911125,4.188537596875,34.79003906625,7.850646971875
232580,-0.90489063125,-0.057118193125,0.25955614250000003,7.118225096875,24.810791019375,10.62774658125
232583,-1.20664844375,-0.1545303025,0.3650248925,23.902893065625,16.418457035,-6.8893432625
232586,-1.279158209375,-0.107411161875,0.4353373925,31.4407348625,-38.3911132775,-5.48553466875
232589,-0.903181646875,0.009288056875,0.30691942375000003,28.968811034375,-72.50976562125,-21.5377807625
232592,-0.69395313125,0.071788056875,0.25296434562500003,10.108947753125,-59.93652343375,-20.591735840625
232595,-0.845564459375,-0.02904202125,0.2419780175,-3.379821778125,-30.853271480625,-12.0162963875
232598,-1.05039844375,-0.119618193125,0.30081590812500003,1.869201659375,-30.059814449375,-5.943298340625
232601,-1.062849615625,-0.10716702125,0.33768114250000003,5.0735473625,-46.478271480625,1.564025878125
232604,-1.074080084375,-0.089100615,0.30667528312500003,5.683898925,-59.99755859,13.1301879875
232607,-1.16075000625,-0.14134670875,0.381382314375,5.92803955,-58.04443359,8.460998534375
232610,-0.8848710999999999,-0.1310928025,0.139438955,10.38360595625,-31.37207030875,11.146545409375
232613,-0.841169928125,-0.15599514625,0.099155751875,14.747619628125,21.514892581875,10.2005004875
232616,-0.816511725,-0.139881865,0.240269033125,36.842346190625,50.811767581875,-4.38690185625
232619,-0.73985156875,-0.050770536875,0.3943217675,54.20684814375,56.976318363125,-4.2037963875
232622,-0.7442460999999999,0.149180635,0.39578661125,28.9993286125,75.25634766,7.88116455
232625,-1.02207813125,0.0485946975,0.390659658125,2.4185180656250003,65.00244141,12.70294189375
232628,-1.002791021875,0.02466891625,0.31326708000000003,1.10626220625,59.9975585975,34.492492675
232631,-1.207869146875,-0.138661161875,0.30447801750000003,7.301330565625,49.468994144375,42.640686034375
232634,-1.577498053125,-0.04857327125,0.483433095625,20.179748534375,-45.16601562125,-7.92694091875
232637,-1.048201178125,0.14478610375,0.31668504875000003,-0.90789795,-123.16894530875,-18.760681153125
232640,-0.609236334375,0.080577119375,0.25857958000000003,-25.596618653125,-102.78320312125,-14.823913575
232643,-0.63828906875,-0.056629911875,0.23172411125,-26.878356934375,-57.61718749625,-24.34539795
232646,-0.84043750625,-0.093739286875,0.27444872062500003,-17.69256591875,-38.299560543125,-29.960632325
232649,-0.9835039125,-0.08861233375,0.34769090812500003,-13.389587403125,-40.5883789025,-22.239685059375
232652,-1.00352344375,-0.0549209275,0.31473192375000003,-16.380310059375,-42.877197261875,-6.675720215625
232654,-1.11094531875,-0.05736233375,0.423862783125,-16.563415528125,-55.084228511875,1.35040283125
232657,-0.93028125625,-0.016590849375,0.23904833,-30.75408935625,-49.285888668125,-3.074645996875
232660,-0.891951178125,0.091807588125,0.162144033125,-60.05096435625,-20.62988280875,-7.774353028125
232663,-0.8926835999999999,-0.038563505625,0.189976064375,-97.434997559375,30.609130863125,-44.212341309375
232666,-0.72422656875,-0.160633818125,0.29544481437500003,-86.692810059375,81.11572266,-110.557556153125
232669,-0.943220709375,-0.25511624,0.505405751875,-36.1862182625,76.78222656625,-74.57733154375
232672,-0.92246875625,-0.26829983375,0.387241689375,21.6751098625,60.760498050625,-26.23748779375
232675,-0.77012500625,-0.16673733375,0.31155809562500003,42.24395751875,84.1674804725,28.9993286125
232678,-1.101912115625,-0.066395536875,0.32254442375000003,51.124572753125,83.892822269375,31.166076659375
232681,-1.5577226625,-0.164051786875,0.450229970625,50.117492675,24.810791019375,41.75567626875
232684,-1.42442188125,-0.02464749,0.460972158125,43.617248534375,-88.470458980625,27.320861815625
232687,-0.866072271875,0.02466891625,0.32230028312500003,24.8489379875,-129.486083980625,13.008117675
232690,-0.529646490625,0.041026338125,0.27371629875000003,2.3574829093750003,-104.156494136875,0.5569458
232693,-0.617292975,-0.01146389625,0.22488817375,-13.206481934375,-55.633544918125,-2.586364746875
232696,-0.836287115625,-0.08861233375,0.30374559562500003,-18.760681153125,-30.21240234,6.813049315625
232699,-1.004744146875,-0.137684599375,0.35574754875000003,-12.62664795,-39.764404293125,11.573791503125
232702,-1.250349615625,-0.14427639625,0.49344286125,-2.616882325,-48.614501949375,13.099670409375
232705,-1.01621875625,-0.307606474375,0.28299364250000003,28.57208251875,-55.084228511875,-3.257751465625
232708,-0.75157031875,-0.366688505625,0.098179189375,87.40997314375,-12.725830074375,-6.370544434375
232711,-0.70762500625,-0.249256865,0.118198720625,150.062561034375,82.733154300625,64.52178955
232714,-0.73106250625,-0.012196318125,0.398960439375,164.283752440625,122.68066406625,117.408752440625
232717,-0.916365240625,0.3376571975,0.553257314375,119.51446533125,112.2436523475,44.56329345625
232720,-0.935408209375,0.431651338125,0.33401903312500003,19.1116333,116.485595706875,-5.332946778125
232723,-0.961042975,0.216807588125,0.30765184562500003,-39.878845215625,131.652832035,23.68927001875
232726,-1.31992969375,-0.070790068125,0.35574754875000003,-44.395446778125,89.172363285,35.743713378125
232729,-1.554548834375,-0.077626005625,0.361851064375,-17.662048340625,16.23535156625,-10.887145996875
232732,-1.769636725,0.00513766625,0.54031786125,-20.835876465625,-90.57617187125,-55.747985840625
232735,-1.006697271875,0.10425876,0.34451708000000003,-35.057067871875,-183.83789062125,-70.67108154375
232738,-0.46690235,0.128916963125,0.26834520500000003,-57.36541748125,-162.6586914025,-56.968688965625
232741,-0.5030351625,-0.020008818125,0.243198720625,-68.809509278125,-107.574462886875,-43.052673340625
232744,-0.741560553125,-0.1701553025,0.27737840812500003,-58.677673340625,-74.310302730625,-35.911560059375
232747,-0.95860156875,-0.13158108375,0.423374501875,-42.564392090625,-78.12499999625,-28.892517090625
232750,-0.973005865625,0.06373141625,0.39139208,-72.227478028125,-97.4731445275,-28.67889404375
232753,-0.767927740625,0.2263290725,0.27371629875000003,-147.2702026375,-81.390380855625,-49.522399903125
232756,-0.576033209375,0.262217744375,-0.019496591875,-237.632751465625,-0.5187988243750001,-48.973083496875
232759,-0.21836719375,-0.01244045875,-0.06173292,-271.873474121875,159.027099613125,-101.67694091875
232762,-1.0303789125,-0.31712795875,0.41629442375,-238.731384278125,213.470458988125,-94.444274903125
232765,-1.234724615625,-0.479969755625,0.51199754875,-184.98992919999998,145.812988285,-51.38397216875
232768,-1.03672656875,-0.327626005625,0.27933153312500003,-126.792907715625,109.25292969125,-4.50897216875
